username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Volodymyr,Ukraine,Deluxe Double Room,3 nights,Group,03-17-2025 00:00:00,Superb,9.0,uk,"Приємний і ввічливий персонал. Захоплюючі види, гарна територія. Йога зранку з чудовим тренером.",,"title: Superb. liked: Приємний і ввічливий персонал. Захоплюючі види, гарна територія. Йога зранку з чудовим тренером.",,0,0,
Volodymyr,Ukraine,Two-Bedroom Villa,3 nights,Group,03-17-2025 00:00:00,Superb,9.0,uk,"Дуже гарна територія, захоплюючі краєвиди. Йога зранку з чудовим тренером. Приємний персонал.",,"title: Superb. liked: Дуже гарна територія, захоплюючі краєвиди. Йога зранку з чудовим тренером. Приємний персонал.",,0,0,
Joel,Spain,Deluxe Family Room,1 night,Couple,03-17-2025 00:00:00,Paz en medio de la nada,8.0,es,Las vistas y el desayuno están muy bien.,,title: Paz en medio de la nada. liked: Las vistas y el desayuno están muy bien.,,0,0,
Doro,Belgium,Deluxe Family Room,2 nights,Family,11-28-2024 00:00:00,Superb,9.0,fr,"Les lieux sont en pleine connection avec la nature, les jardins fleuris sont tellement bien entretenus, le personnel très gentil les repas très bons, je recommande la coach de yoga/stretching à 7h le matin un bonheur. et notre taxidriver Kadek au top.",Manque une piscine naturelle dans cet havre de paiix,"title: Superb. liked: Les lieux sont en pleine connection avec la nature, les jardins fleuris sont tellement bien entretenus, le personnel très gentil les repas très bons, je recommande la coach de yoga/stretching à 7h le matin un bonheur. et notre taxidriver Kadek au top. disliked: Manque une piscine naturelle dans cet havre de paiix.",,0,0,
Nazaret,Spain,Two-Bedroom Villa,2 nights,Family,11-28-2024 00:00:00,Very good,8.0,es,La infinive pool es espectacular. Muy buenas las cenas y desayunos. Personal amable.,"Habitación algo pequeña. Le falta algo de mantenimiento. Varias de las cosas no funcioban ( como la cisterna, la mini nevera perdía agua) Aunque es verdad, que el personal nos lo solucionó rápidamente.","title: Very good. liked: La infinive pool es espectacular. Muy buenas las cenas y desayunos. Personal amable. disliked: Habitación algo pequeña. Le falta algo de mantenimiento. Varias de las cosas no funcioban ( como la cisterna, la mini nevera perdía agua) Aunque es verdad, que el personal nos lo solucionó rápidamente.",,0,0,
Ngurah,Indonesia,Two-Bedroom Villa,1 night,Family,11-04-2024 00:00:00,Sangat berkesan,8.0,id,"Sangat cocok untuk menghabiskan waktu dengan keluarga, viewnya juga sangat bagus, karena kami booking Villa jadi bisa melakukan BBQ di halaman belakang","Untuk kamarnya mungkin bisa dilakukan maintenance, banyak lantai yang sudah mulai lapuk.","title: Sangat berkesan. liked: Sangat cocok untuk menghabiskan waktu dengan keluarga, viewnya juga sangat bagus, karena kami booking Villa jadi bisa melakukan BBQ di halaman belakang. disliked: Untuk kamarnya mungkin bisa dilakukan maintenance, banyak lantai yang sudah mulai lapuk.",,0,0,
Lucacurno,Italy,Deluxe Double Room,2 nights,Couple,10-08-2024 00:00:00,"Nel complesso soggiorno piacevole, in luogo bello ma un po' isolato.",8.0,it,Vista molto bella sulla vallata. Giardino esterno molto curato e piacevole. Personale disponibile e gentile. Presenza di un ristorante in loco.,"Arredi interni ed esterni un po' usurati, sarebbe necessario qualche intervento di rinnovamento: non sono all'altezza della qualità degli esterni. Personale talvolta un po' distratto. Menu del ristorante migliorabile.","title: Nel complesso soggiorno piacevole, in luogo bello ma un po' isolato. liked: Vista molto bella sulla vallata. Giardino esterno molto curato e piacevole. Personale disponibile e gentile. Presenza di un ristorante in loco. disliked: Arredi interni ed esterni un po' usurati, sarebbe necessario qualche intervento di rinnovamento: non sono all'altezza della qualità degli esterni. Personale talvolta un po' distratto. Menu del ristorante migliorabile.",,1,0,
Jacob-9,Spain,Deluxe Family Room,2 nights,Group,10-04-2024 00:00:00,Fantàstic per connectar amb la naturalesa,9.0,ca,"És un lloc increïble per connectar amb la natura i explorar els voltants, una zona rural de Bali diferent al que puguis veure a altres llocs més turístics com Ubud, Kuta, Uluwatu, etc. Les instal•lacions són precioses, amb les habitacions de fusta tipus cabanya.","A l'habitació eram 4 persones i no hi havia cap armari per guardar roba. La dutxa no estava del tot neta. Els animals són els teus acompanyants durant tota l'estancia. Si et fan por les aranyes, grills o llangardaixos no és un lloc adequat.","title: Fantàstic per connectar amb la naturalesa. liked: És un lloc increïble per connectar amb la natura i explorar els voltants, una zona rural de Bali diferent al que puguis veure a altres llocs més turístics com Ubud, Kuta, Uluwatu, etc. Les instal•lacions són precioses, amb les habitacions de fusta tipus cabanya. disliked: A l'habitació eram 4 persones i no hi havia cap armari per guardar roba. La dutxa no estava del tot neta. Els animals són els teus acompanyants durant tota l'estancia. Si et fan por les aranyes, grills o llangardaixos no és un lloc adequat.",,0,0,
Anežka,Czech Republic,Deluxe Family Room,2 nights,Couple,10-02-2024 00:00:00,Superb,9.0,cs,"Moc milý personál, krásný výhled do přírody. Super snídaně. Ranní lekce jógy byly pěkné na protažení po ránu.",,"title: Superb. liked: Moc milý personál, krásný výhled do přírody. Super snídaně. Ranní lekce jógy byly pěkné na protažení po ránu.",,0,0,
Anna,Italy,Two-Bedroom Villa,2 nights,Group,09-11-2024 00:00:00,Soggiorno Rilassante in una posizione strategica,8.0,it,"Mi è piaciuta molto l'architettura delle strutture, lo spazio dedicato allo yoga e alla colazione. Inoltre essere completamente immersi nella natura è stato davvero rilassante. Se si vogliono visitare le cascate nei dintorni, il lago di Bedugul e il relativo tempio, la posizione è abbastanza strategica.","Il luogo era abbastanza umido, ma noonostante ciò siamo state bene. Penso che sia difficile trattenere l'umidità in zone di questo tipo. Consiglio di cercare di capire se possibile individuare una soluzione per rendere il soggiorno davvero indimenticabile.","title: Soggiorno Rilassante in una posizione strategica. liked: Mi è piaciuta molto l'architettura delle strutture, lo spazio dedicato allo yoga e alla colazione. Inoltre essere completamente immersi nella natura è stato davvero rilassante. Se si vogliono visitare le cascate nei dintorni, il lago di Bedugul e il relativo tempio, la posizione è abbastanza strategica. disliked: Il luogo era abbastanza umido, ma noonostante ciò siamo state bene. Penso che sia difficile trattenere l'umidità in zone di questo tipo. Consiglio di cercare di capire se possibile individuare una soluzione per rendere il soggiorno davvero indimenticabile.",,0,0,
Carmen,Italy,Two-Bedroom Villa,3 nights,Family,09-10-2024 00:00:00,Vista pazzesca,9.0,it,"Splendida location nelle montagne centrale. Isolata, ma allo stesso tempo buon punto di partenza per visitare la zona in auto. Abbiamo alloggiato in una casa a due piani con il tetto di paglia e una vista pazzesca sulle risaie e sulla giungla. Ho apprezzato molto lo yoga mattutino. Molto puliti i letti e i bagni, non posso dire lo stesso del pavimento. Colazione varia e molto buona. Ho gradito meno i pasti del pranzo e della cena per la minore scelta e perché a mio gusto erano meno saporiti di quelli mangiati in altre zone di Bali. Personale disponibile e pronto a soddisfare le nostre richieste.",Molto fastidiose le mosche al ristorante,"title: Vista pazzesca. liked: Splendida location nelle montagne centrale. Isolata, ma allo stesso tempo buon punto di partenza per visitare la zona in auto. Abbiamo alloggiato in una casa a due piani con il tetto di paglia e una vista pazzesca sulle risaie e sulla giungla. Ho apprezzato molto lo yoga mattutino. Molto puliti i letti e i bagni, non posso dire lo stesso del pavimento. Colazione varia e molto buona. Ho gradito meno i pasti del pranzo e della cena per la minore scelta e perché a mio gusto erano meno saporiti di quelli mangiati in altre zone di Bali. Personale disponibile e pronto a soddisfare le nostre richieste. disliked: Molto fastidiose le mosche al ristorante.",,0,0,
Alejandro,Spain,Deluxe Family Room,1 night,Couple,08-30-2024 00:00:00,Good,7.0,es,Las vistas eran impresionantes,,title: Good. liked: Las vistas eran impresionantes.,,0,0,
Javier,Spain,Deluxe Double Room,1 night,Couple,08-28-2024 00:00:00,"Simplemente correcto, ni bien ni mal",7.0,es,"Las vistas son muy bonitas, está decorado con mucho gusto y los exteriores del hotel son muy muy bonitos. El personal es muy muy amable y te ayudan en todo lo que pueden. El restaurante está muy rico y bien de precio, algo más caro que en otros sitios pero pagas la localización.","Para empezar, la ""habitación vistas a la piscina"" tiene vistas a una charca sucia. Nada de piscina. Necesita una actualización, aunque sí que es cierto que estaba limpio, las tazas por ejemplo, estaban tan usadas que dan la impresión que están sucias, la limpieza de las habitaciones es una limpieza de batalla limpiando únicamente lo que se ve. Las puertas de la terraza no cierran bien, y debido a esto y a las charcas verdes que tiene el hotel, los mosquitos te comen. Las sujeciones de las cortinas estaban rotas, no son cosas graves pero denota en falta de mantenimiento. Está bien, pero por el precio que pagas, estando en el país que estás, esperas algo más. Un hotel es algo más que su exterior.","title: Simplemente correcto, ni bien ni mal. liked: Las vistas son muy bonitas, está decorado con mucho gusto y los exteriores del hotel son muy muy bonitos. El personal es muy muy amable y te ayudan en todo lo que pueden. El restaurante está muy rico y bien de precio, algo más caro que en otros sitios pero pagas la localización. disliked: Para empezar, la ""habitación vistas a la piscina"" tiene vistas a una charca sucia. Nada de piscina. Necesita una actualización, aunque sí que es cierto que estaba limpio, las tazas por ejemplo, estaban tan usadas que dan la impresión que están sucias, la limpieza de las habitaciones es una limpieza de batalla limpiando únicamente lo que se ve. Las puertas de la terraza no cierran bien, y debido a esto y a las charcas verdes que tiene el hotel, los mosquitos te comen. Las sujeciones de las cortinas estaban rotas, no son cosas graves pero denota en falta de mantenimiento. Está bien, pero por el precio que pagas, estando en el país que estás, esperas algo más. Un hotel es algo más que su exterior.",,0,0,
Franck,France,Suite Room,3 nights,Couple,08-27-2024 00:00:00,Very good,8.0,fr,Le jardin est magnifique et très bien entretenu. Très belle vue,"Nous avons pris une chambre suite afin d'avoir plus de place, mais son point fort est le lit qui est juste en face de la baie vitrée et qui permet d'admirer la vue magnifique au petit matin. Cependant, la chambre mérite un rafraîchissement, peinture et salle de bain.","title: Very good. liked: Le jardin est magnifique et très bien entretenu. Très belle vue. disliked: Nous avons pris une chambre suite afin d'avoir plus de place, mais son point fort est le lit qui est juste en face de la baie vitrée et qui permet d'admirer la vue magnifique au petit matin. Cependant, la chambre mérite un rafraîchissement, peinture et salle de bain.",,0,0,
Marta,Spain,Deluxe Family Room,1 night,Couple,08-21-2024 00:00:00,Good,7.0,es,"Estar en un lugar alejado, con buenas vistas y tranquilidad. Yoga gratis a las 7 de la mañana antes del desayuno.",La limpieza y el mantenimiento podría mejorar. Humedades y telarañas.,"title: Good. liked: Estar en un lugar alejado, con buenas vistas y tranquilidad. Yoga gratis a las 7 de la mañana antes del desayuno. disliked: La limpieza y el mantenimiento podría mejorar. Humedades y telarañas.",,0,0,
Larissa,Belgium,Deluxe Family Room,2 nights,Family,08-14-2024 00:00:00,Wie van rust en back to basic houdt is hier aan het juiste adres!,9.0,nl,Prijs kwaliteit een goed verblijf. Prachtig uitzicht en heel vriendelijk personeel. Het is echt een eco verblijf. Basis maar het heeft zeker zijn charme. Voor de prijs die je betaald is dit zeker goed. Ruime kamer met zithoek om optimaal te genieten van het uitzicht. De douche is basis maar ruim. Eten was altijd lekker.,"Er is echt niks in de buurt, eten moet je dus in het hotel doen. De vele honden uit de buurt maken het moeilijk om een wandeling te maken.","title: Wie van rust en back to basic houdt is hier aan het juiste adres! liked: Prijs kwaliteit een goed verblijf. Prachtig uitzicht en heel vriendelijk personeel. Het is echt een eco verblijf. Basis maar het heeft zeker zijn charme. Voor de prijs die je betaald is dit zeker goed. Ruime kamer met zithoek om optimaal te genieten van het uitzicht. De douche is basis maar ruim. Eten was altijd lekker. disliked: Er is echt niks in de buurt, eten moet je dus in het hotel doen. De vele honden uit de buurt maken het moeilijk om een wandeling te maken.",,0,0,
Leilou,France,Two-Bedroom Villa,2 nights,Family,08-13-2024 00:00:00,Avis,8.0,fr,"La vue, le logement, le petit déjeuner et le yoga",Le massage,"title: Avis. liked: La vue, le logement, le petit déjeuner et le yoga. disliked: Le massage.",,0,0,
Sophie,France,Two-Bedroom Villa,2 nights,Family,08-12-2024 00:00:00,Site splendide,9.0,fr,"Vue splendide, jardin magnifique, chambre bien décorée. Cours de yoga du matin très très agréable, massage également.",,"title: Site splendide. liked: Vue splendide, jardin magnifique, chambre bien décorée. Cours de yoga du matin très très agréable, massage également.",,0,0,
Pierre-antoine,New Caledonia,Deluxe Family Room,1 night,Family,08-11-2024 00:00:00,Lieu féerique mais pas très honnête....,8.0,fr,"Le lieu est incroyable,les bungalows magnifiques, endroit tellement zen. la vue extraordinaire Au coeur d un Village typique où les gens sont adorable Les filles au restaurant sont vraiment adorables Chambre très propre Yoga gratuit avec vue imprenable sur les cultures","Le responsable a la réception assez malhonnête et pas arrangeant du tout.on a du louer 2 chambres pour 5 alors qu un des bungalows avaient assez de lit pour 5 mais il n a rien voulu savoir car il disait que c était max 4 personnes par chambre. 1miilions500 de plus pour rien. A proposé un taxi au double du prix qu on a trouvé pour lovina. Scooter loué sans freins mais sans remise..pas d eau vraiment chaude dans les salles de bain.Personne qui gâche ce lieu féerique, dommage, nous n y reviendrons pas à cause de lui","title: Lieu féerique mais pas très honnête.... liked: Le lieu est incroyable,les bungalows magnifiques, endroit tellement zen. la vue extraordinaire Au coeur d un Village typique où les gens sont adorable Les filles au restaurant sont vraiment adorables Chambre très propre Yoga gratuit avec vue imprenable sur les cultures. disliked: Le responsable a la réception assez malhonnête et pas arrangeant du tout.on a du louer 2 chambres pour 5 alors qu un des bungalows avaient assez de lit pour 5 mais il n a rien voulu savoir car il disait que c était max 4 personnes par chambre. 1miilions500 de plus pour rien. A proposé un taxi au double du prix qu on a trouvé pour lovina. Scooter loué sans freins mais sans remise..pas d eau vraiment chaude dans les salles de bain.Personne qui gâche ce lieu féerique, dommage, nous n y reviendrons pas à cause de lui.",,2,0,
Ferblantier,France,Deluxe Double Room,2 nights,Family,05-11-2024 00:00:00,Le charme de la nature,8.0,fr,"Le charme du jardin, des terrasses sur la vue magnifique. Le personnel adorable, une equipe au petit soin.",L'odeur d'humidité. La douche qui aurait besoin d'être modernisée.,"title: Le charme de la nature. liked: Le charme du jardin, des terrasses sur la vue magnifique. Le personnel adorable, une equipe au petit soin. disliked: L'odeur d'humidité. La douche qui aurait besoin d'être modernisée.",,0,0,
Catharina,Spain,Deluxe Double Room,1 night,Family,05-05-2024 00:00:00,Was een tussenstop,7.0,nl,Prachtige lokatie en personeel was super. Uitzicht geweldig,Erg veel spinnenwebben in de huisjes. Niet echt schoon,title: Was een tussenstop. liked: Prachtige lokatie en personeel was super. Uitzicht geweldig. disliked: Erg veel spinnenwebben in de huisjes. Niet echt schoon.,,0,0,
Ambre,Netherlands,Two-Bedroom Villa,2 nights,Group,04-11-2024 00:00:00,Good,7.0,nl,"Rustige omgeving, vriendelijk personeel",,"title: Good. liked: Rustige omgeving, vriendelijk personeel.",,0,0,
I,Thailand,Deluxe Double Room,1 night,Family,04-08-2024 00:00:00,Good,7.0,id,"Halaman yang luas, anak bisa bermain dengan asik dengan sedikit berhati-hati adanya kotoran anjing. View resto yang menakjubkan dan staf juga ramah. Potensi lokasi yamg bagus dan menenanglan dengan kelas yoga dipagi hari yang bikin rileks, sesungguhnya te.pat ini keren dengan harga yg diberikan.","Lampu balkon di salah satu kamar yang saya pesan mati dan tidak ada meja kursi seperti kamar satunya (jenis sama). Taman pinggir balkon juga ada beberapa sampah, serta joglo publik yamg pemandangannya bagus, belum dibersihkan setelah ada yang menggunakannya semalam.","title: Good. liked: Halaman yang luas, anak bisa bermain dengan asik dengan sedikit berhati-hati adanya kotoran anjing. View resto yang menakjubkan dan staf juga ramah. Potensi lokasi yamg bagus dan menenanglan dengan kelas yoga dipagi hari yang bikin rileks, sesungguhnya te.pat ini keren dengan harga yg diberikan. disliked: Lampu balkon di salah satu kamar yang saya pesan mati dan tidak ada meja kursi seperti kamar satunya (jenis sama). Taman pinggir balkon juga ada beberapa sampah, serta joglo publik yamg pemandangannya bagus, belum dibersihkan setelah ada yang menggunakannya semalam.",,0,0,
Kokkinidou,Greece,Deluxe Double Room,1 night,Solo traveller,03-05-2024 00:00:00,Very good,8.0,el,Η τοποθεσία του συγκεκριμένου καταλύματος ήταν απίστευτη! Όπου και αν βρισκόσουν έβλεπες υπέροχη θέα! Το προσωπικό επίσης ήταν πολύ φιλικό ευγενικό και εξυπηρετικό!,Το δωμάτιο ήταν πανέμορφο αλλά θα μπορούσε να βελτιωθεί! Το φαγητό στο εστιατόριο ήταν μέτριο και πολύ περιορισμένο!,title: Very good. liked: Η τοποθεσία του συγκεκριμένου καταλύματος ήταν απίστευτη! Όπου και αν βρισκόσουν έβλεπες υπέροχη θέα! Το προσωπικό επίσης ήταν πολύ φιλικό ευγενικό και εξυπηρετικό! disliked: Το δωμάτιο ήταν πανέμορφο αλλά θα μπορούσε να βελτιωθεί! Το φαγητό στο εστιατόριο ήταν μέτριο και πολύ περιορισμένο!,,0,0,
Thomas,Indonesia,Deluxe Family Room,1 night,Solo traveller,02-22-2024 00:00:00,Good,7.0,ru,"Красивая ухоженнная территория, красивый вид из окна, утренняя йога и завтрак включены в стоимость.","Проблемы с горячей водой в номере. Каждый раз надо вызывать стаф, чтобы принять душ. Пришлось ждать заселения в номер 2 часа, так как предыдущие постояльцы не выехали вовремя. Стаф не хотела им напоминать вовремя о време выезда. И мне пришлось ждать. Это неудобно и неправильно.","title: Good. liked: Красивая ухоженнная территория, красивый вид из окна, утренняя йога и завтрак включены в стоимость. disliked: Проблемы с горячей водой в номере. Каждый раз надо вызывать стаф, чтобы принять душ. Пришлось ждать заселения в номер 2 часа, так как предыдущие постояльцы не выехали вовремя. Стаф не хотела им напоминать вовремя о време выезда. И мне пришлось ждать. Это неудобно и неправильно.",,0,0,
Ryo,Japan,Deluxe Double Room,1 night,Group,02-11-2024 00:00:00,Very good,8.0,id,Pemandangan nya bagus.,Hot shower tidak berfungsi di kamar atas restaurant.,title: Very good. liked: Pemandangan nya bagus. disliked: Hot shower tidak berfungsi di kamar atas restaurant.,,0,0,
Abdullah,Saudi Arabia,Deluxe Double Room,3 nights,Couple,01-10-2024 00:00:00,المكان ممتاز,8.0,ar,المكان جميل للاسترخاء والهروب من ضوضاء المدينه وضغوطات العمل,بما انه نظام اكواخ لابد من وجود بعض الحشرات ولكن ليست كثيره .. خيارات الافطار لم تكن كافيه ولاترضي جميع الاذواق,title: المكان ممتاز. liked: المكان جميل للاسترخاء والهروب من ضوضاء المدينه وضغوطات العمل. disliked: بما انه نظام اكواخ لابد من وجود بعض الحشرات ولكن ليست كثيره .. خيارات الافطار لم تكن كافيه ولاترضي جميع الاذواق.,,1,0,
Vincenza,Italy,Deluxe Double Room,3 nights,Family,01-10-2024 00:00:00,Very good,8.0,it,"Posizione, il bungalow e l'accoglienza",,"title: Very good. liked: Posizione, il bungalow e l'accoglienza.",,0,0,
Agus,Indonesia,Two-Bedroom Villa,2 nights,Family,01-08-2024 00:00:00,Good,7.0,id,"Room : luas, dengan 2 kamar mandi, 1 bed besar dan 2 bed kecil plus 1 sofa besar, air panas yang melimpah View : bagus, meski ada terhalang pepohonan dan rumput yang tidak terawat, tapi kebun hotel sangat terawat dan bagus, kolam banyak tidak berisi air Breakfast : enak, porsi besar","Room : kebersihan masih bisa ditingkatkan, banyak ruangan yang seharusnya bisa memperluas kamar tapi berupa lemari yang tidak jelas untuk apa, debu masih ada di bbrp tempat View : pemandangan bagus namun tidak bisa maksimal menikmati karena setiap pintu dibuka serangga terutama lalat masuk, kamar bisa diakses oleh penghuni kamar sebelah ok tidak ada pembatas jelas antara vila 1 dengan yang lain Breakfast and dinner : pelayanan dirasakan berbeda jika yang datang adalah tamu asing dibandingkan tamu lokal, menginap di kamar yang lebih mahal mendapatkan pelayanan dibawah yang menginap di kamar lebih murah, minimal harusnya standar sama, restaurant kebersihan bisa ditingkatkan masih banyak serangga mati dan jaring laba-laba Weather : tidak diatas awan seperti yang diiklankan, udara sejuk tapi tidak dingin Room service : waktu yang terbatas sehingga kita memilih makan diluar","title: Good. liked: Room : luas, dengan 2 kamar mandi, 1 bed besar dan 2 bed kecil plus 1 sofa besar, air panas yang melimpah View : bagus, meski ada terhalang pepohonan dan rumput yang tidak terawat, tapi kebun hotel sangat terawat dan bagus, kolam banyak tidak berisi air Breakfast : enak, porsi besar. disliked: Room : kebersihan masih bisa ditingkatkan, banyak ruangan yang seharusnya bisa memperluas kamar tapi berupa lemari yang tidak jelas untuk apa, debu masih ada di bbrp tempat View : pemandangan bagus namun tidak bisa maksimal menikmati karena setiap pintu dibuka serangga terutama lalat masuk, kamar bisa diakses oleh penghuni kamar sebelah ok tidak ada pembatas jelas antara vila 1 dengan yang lain Breakfast and dinner : pelayanan dirasakan berbeda jika yang datang adalah tamu asing dibandingkan tamu lokal, menginap di kamar yang lebih mahal mendapatkan pelayanan dibawah yang menginap di kamar lebih murah, minimal harusnya standar sama, restaurant kebersihan bisa ditingkatkan masih banyak serangga mati dan jaring laba-laba Weather : tidak diatas awan seperti yang diiklankan, udara sejuk tapi tidak dingin Room service : waktu yang terbatas sehingga kita memilih makan diluar.",,0,0,
Pierre,France,Deluxe Family Room,2 nights,Family,11-27-2023 00:00:00,Very good,8.0,fr,Quelle vue ! Un staff toujours souriant et présent pour nous aider.,"Les chambres sont quand même vieillissantes et mériteraient un petit rafraîchissement. On a eu des problèmes avec l'eau chaude, même si le staff a fait tout son possible pour les régler. On est dans des rizières et il y a des jours partout, du coup pas mal de bestioles dans la chambre :/","title: Very good. liked: Quelle vue ! Un staff toujours souriant et présent pour nous aider. disliked: Les chambres sont quand même vieillissantes et mériteraient un petit rafraîchissement. On a eu des problèmes avec l'eau chaude, même si le staff a fait tout son possible pour les régler. On est dans des rizières et il y a des jours partout, du coup pas mal de bestioles dans la chambre :/",,0,0,
Djudman,Russia,Deluxe Family Room,2 nights,Family,11-19-2023 00:00:00,Отличный вариант с красивым видом на пару дней,9.0,ru,"Номер sunrise. Второй этаж, достаточно просторный, хороший вид, своя беседка, маленький балкон, в номере есть зона с диваном. Нет проблем с горячей водой (газовая колонка). На территории много беседок с хорошим видом. Отдельный павильон для йоги. Бесплатная йога по утрам. Свежий воздух. По вечерам и утрам в футболке и шортах может быть прохладно. Но под одеялом не замерзнете, кондиционера нет и не нужен","Очень хорошая слышимость, внизу был ресторан - слышен был даже звон вилок. Хорошо что ресторан рано закрывается. Еда в ресторане - неоднозначно: какие-то блюда вкусные, в тоже время другие - не очень, выбор маленький. Магазинов/ресторанов в пешей доступности нет. Сложно вызвать такси. На ресепшен за такси просят дорого. Например в Бедугул (туда-обратно) за 200к, в ловина бич просят 500к. Спасло приложение indrive, заказывали за день до поездки (опция city to city)","title: Отличный вариант с красивым видом на пару дней. liked: Номер sunrise. Второй этаж, достаточно просторный, хороший вид, своя беседка, маленький балкон, в номере есть зона с диваном. Нет проблем с горячей водой (газовая колонка). На территории много беседок с хорошим видом. Отдельный павильон для йоги. Бесплатная йога по утрам. Свежий воздух. По вечерам и утрам в футболке и шортах может быть прохладно. Но под одеялом не замерзнете, кондиционера нет и не нужен. disliked: Очень хорошая слышимость, внизу был ресторан - слышен был даже звон вилок. Хорошо что ресторан рано закрывается. Еда в ресторане - неоднозначно: какие-то блюда вкусные, в тоже время другие - не очень, выбор маленький. Магазинов/ресторанов в пешей доступности нет. Сложно вызвать такси. На ресепшен за такси просят дорого. Например в Бедугул (туда-обратно) за 200к, в ловина бич просят 500к. Спасло приложение indrive, заказывали за день до поездки (опция city to city)",,0,0,
Francisca,Spain,Two-Bedroom Villa,1 night,Family,11-16-2023 00:00:00,Ubicacion genial pero falta una buena puesta a punto,7.0,es,"La ubicacion estupenda y la cena y desayuno correctos, el jardin muy bonito tambien","El bungalow era precioso pero le falta mucho mantenimiento y limpieza, la ropa de cama vieja, las toallas regulares, las cortinas sucias…","title: Ubicacion genial pero falta una buena puesta a punto. liked: La ubicacion estupenda y la cena y desayuno correctos, el jardin muy bonito tambien. disliked: El bungalow era precioso pero le falta mucho mantenimiento y limpieza, la ropa de cama vieja, las toallas regulares, las cortinas sucias….",,0,0,
Xavier,France,Two-Bedroom Villa,3 nights,Couple,11-15-2023 00:00:00,Very good,8.0,fr,La vue des chambres sur des km en 3D,La propreté des salles de bains,title: Very good. liked: La vue des chambres sur des km en 3D. disliked: La propreté des salles de bains.,,0,0,
Philipp,Germany,Deluxe Double Room,2 nights,Solo traveller,11-11-2023 00:00:00,Good,7.0,de,"Fernab von Canngu und damit dem ganzen Verkehrslärm und Smog liegt dieses Hotel sehr idyllisch gelegen direkt in der Natur neben Reis- und Gemüsefeldern. Ein ruhiger Ort zum Entspannen und Runterkommen. Man braucht definitiv einen Motorroller, einen Mietwagen oder ein Taxi, um Dinge unternehmen zu können. Kein Gojek verfügbar. An der Rezeption können Motorroller ausgeliehen werden. Eingeschränkte Auswahl im hoteleigenen Restaurant mit einfachen Gerichten, aber dafür lecker. Sehr freundliches Personal. Man kann eine Dschungel Trekking Tour buchen, welche direkt im Hotel startet. Nähe zur Natur bedeutet auch, dass man nachts den ein oder anderen Gecko hört, kleine Geckos/Eidechsen im Zimmer herumkrabbeln oder ein Vogel auf dem Dach nistet ;-)",,"title: Good. liked: Fernab von Canngu und damit dem ganzen Verkehrslärm und Smog liegt dieses Hotel sehr idyllisch gelegen direkt in der Natur neben Reis- und Gemüsefeldern. Ein ruhiger Ort zum Entspannen und Runterkommen. Man braucht definitiv einen Motorroller, einen Mietwagen oder ein Taxi, um Dinge unternehmen zu können. Kein Gojek verfügbar. An der Rezeption können Motorroller ausgeliehen werden. Eingeschränkte Auswahl im hoteleigenen Restaurant mit einfachen Gerichten, aber dafür lecker. Sehr freundliches Personal. Man kann eine Dschungel Trekking Tour buchen, welche direkt im Hotel startet. Nähe zur Natur bedeutet auch, dass man nachts den ein oder anderen Gecko hört, kleine Geckos/Eidechsen im Zimmer herumkrabbeln oder ein Vogel auf dem Dach nistet ;-)",,1,0,
Caterina,Belgium,Suite Room,2 nights,Family,11-02-2023 00:00:00,Very good,8.0,fr,"Cadre naturel exceptionnel, beau parc bien entretenu et vue incroyable surplombant la nature (rizieres, cultures à étages) à perte de vue. Ça vaut le détour.",Les cafards dans la salle de bain (on est en pleine campagne),"title: Very good. liked: Cadre naturel exceptionnel, beau parc bien entretenu et vue incroyable surplombant la nature (rizieres, cultures à étages) à perte de vue. Ça vaut le détour. disliked: Les cafards dans la salle de bain (on est en pleine campagne)",,1,0,
Pascal,Germany,Deluxe Family Room,1 night,Group,10-08-2023 00:00:00,Very good,8.0,de,Tolles Ambiente/ tolle Aussicht/ sehr gutes Restaurant inbegriffen,Es könnte sauberer sein,title: Very good. liked: Tolles Ambiente/ tolle Aussicht/ sehr gutes Restaurant inbegriffen. disliked: Es könnte sauberer sein.,,0,0,
Elena,Spain,Deluxe Double Room,1 night,Couple,10-03-2023 00:00:00,Superb,9.0,es,"La localización es Preciosa y la atención del personal muy buena! El desayuno riquísimo y también tienen disponible restaurante para comidas y cenas con buena oferta y precios. Cenamos muy bien! Lo que más me gusto, la clase de yoga matutina 🤍","Todo correcto. Tuvimos un problemilla con el agua caliente, pero el personal nos atendió enseguida y se solucionó perfectamente y rápido.","title: Superb. liked: La localización es Preciosa y la atención del personal muy buena! El desayuno riquísimo y también tienen disponible restaurante para comidas y cenas con buena oferta y precios. Cenamos muy bien! Lo que más me gusto, la clase de yoga matutina 🤍. disliked: Todo correcto. Tuvimos un problemilla con el agua caliente, pero el personal nos atendió enseguida y se solucionó perfectamente y rápido.",,0,0,
